"","csa_code_origin","csa_code_dest","CarrID","yearq","Segid","seg_entry_tplus1","Dist","Dist_sq","pop_origin","pop_dest","ln2002pssgrdens","seg_entry_t","nonstop_comps","orig_share","dest_share","any_origin","any_dest","scheduled_flights","fstseats","busseats","ecoseats","scheduled_aircraft_max_take_off_weight","scheduled_aircraft_hold_volume","scheduled_aircraft_range_stat_miles","capacity_t","capacity_tplus1"
"14",1,3,2,14,2,0,2.61523791841219,6.83946936990091,817973,359341,0,0,0,0,0.527541900236853,0,1,0,0,0,0,0,0,0,0,0
"15",1,3,3,14,2,0,2.61523791841219,6.83946936990091,817973,359341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16",1,3,4,14,2,0,2.61523791841219,6.83946936990091,817973,359341,0,0,0,0.0249991403715887,0.0697696495616554,1,1,0,0,0,0,0,0,0,0,0
"17",1,3,5,14,2,0,2.61523791841219,6.83946936990091,817973,359341,0,0,0,0.0728643964835467,0.0740083254619587,1,1,0,0,0,0,0,0,0,0,0
"18",1,3,6,14,2,0,2.61523791841219,6.83946936990091,817973,359341,0,0,0,0.0603539376712093,0.0431628211639508,1,1,0,0,0,0,0,0,0,0,0
"19",1,3,7,14,2,0,2.61523791841219,6.83946936990091,817973,359341,0,0,0,0.0282279046844018,0.1028175565671,1,1,0,0,0,0,0,0,0,0,0
"20",1,3,8,14,2,0,2.61523791841219,6.83946936990091,817973,359341,0,0,0,0.130170664893922,0.0673251724187033,1,1,0,0,0,0,0,0,0,0,0
"21",1,3,9,14,2,0,2.61523791841219,6.83946936990091,817973,359341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22",1,3,10,14,2,0,2.61523791841219,6.83946936990091,817973,359341,0,0,0,0.0375565922037434,0.0828606553097366,1,1,0,0,0,0,0,0,0,0,0
"23",1,3,11,14,2,0,2.61523791841219,6.83946936990091,817973,359341,0,0,0,0.000182241223193921,0,1,0,0,0,0,0,0,0,0,0,0
"24",1,3,12,14,2,0,2.61523791841219,6.83946936990091,817973,359341,0,0,0,0.52339908535537,0,1,0,0,0,0,0,0,0,0,0,0
"25",1,4,1,14,3,0,1.26703549869233,1.60537895494653,817973,5119641,11.392688170082,0,3,0.122246037113024,0.0324786050895894,1,1,0,0,0,0,0,0,0,0,0
"26",1,4,2,14,3,0,1.26703549869233,1.60537895494653,817973,5119641,11.392688170082,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"27",1,4,3,14,3,0,1.26703549869233,1.60537895494653,817973,5119641,11.392688170082,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"28",1,4,4,14,3,1,1.26703549869233,1.60537895494653,817973,5119641,11.392688170082,1,3,0.0249991403715887,0.0158405029898425,1,1,12,12.8333333333333,0,132.75,72,36.0833333333333,3183.75,12,11
"29",1,4,5,14,3,1,1.26703549869233,1.60537895494653,817973,5119641,11.392688170082,1,3,0.0728643964835467,0.616791240042571,1,1,12,12.8333333333333,0,132.75,72,36.0833333333333,3183.75,12,11
"30",1,4,6,14,3,0,1.26703549869233,1.60537895494653,817973,5119641,11.392688170082,0,3,0.0603539376712093,0.00793973659404812,1,1,0,0,0,0,0,0,0,0,0
"31",1,4,7,14,3,1,1.26703549869233,1.60537895494653,817973,5119641,11.392688170082,1,3,0.0282279046844018,0.0181147603088395,1,1,12,12.8333333333333,0,132.75,68.3333333333333,36.0833333333333,3183.75,12,11
"32",1,4,8,14,3,1,1.26703549869233,1.60537895494653,817973,5119641,11.392688170082,1,3,0.130170664893922,0.298820900301198,1,1,6,9.33333333333333,0,147,84,39.3333333333333,3555,6,6
"33",1,4,9,14,3,0,1.26703549869233,1.60537895494653,817973,5119641,11.392688170082,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"34",1,4,10,14,3,0,1.26703549869233,1.60537895494653,817973,5119641,11.392688170082,0,3,0.0375565922037434,0.00925128065304819,1,1,0,0,0,0,0,0,0,0,0
"35",1,4,11,14,3,0,1.26703549869233,1.60537895494653,817973,5119641,11.392688170082,0,3,0.000182241223193921,0.000762974020863585,1,1,0,0,0,0,0,0,0,0,0
"36",1,4,12,14,3,0,1.26703549869233,1.60537895494653,817973,5119641,11.392688170082,0,3,0.52339908535537,0,1,0,0,0,0,0,0,0,0,0,0
"37",1,5,1,14,4,0,0.612831042844455,0.375561887073822,817973,1528958,8.59081533128685,0,1,0.122246037113024,0.255985299384514,1,1,0,0,0,0,0,0,0,0,0
"38",1,5,2,14,4,0,0.612831042844455,0.375561887073822,817973,1528958,8.59081533128685,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"39",1,5,3,14,4,0,0.612831042844455,0.375561887073822,817973,1528958,8.59081533128685,0,1,0,0.0282370093654943,0,1,0,0,0,0,0,0,0,0,0
"40",1,5,4,14,4,1,0.612831042844455,0.375561887073822,817973,1528958,8.59081533128685,1,1,0.0249991403715887,0.113192982661588,1,1,0,0,0,0,0,0,0,0,0
"41",1,5,5,14,4,0,0.612831042844455,0.375561887073822,817973,1528958,8.59081533128685,0,1,0.0728643964835467,0.0349656832751223,1,1,0,0,0,0,0,0,0,0,0
"42",1,5,6,14,4,0,0.612831042844455,0.375561887073822,817973,1528958,8.59081533128685,0,1,0.0603539376712093,0.00844036267503579,1,1,0,0,0,0,0,0,0,0,0
"43",1,5,7,14,4,0,0.612831042844455,0.375561887073822,817973,1528958,8.59081533128685,0,1,0.0282279046844018,0.0142087733320061,1,1,0,0,0,0,0,0,0,0,0
"44",1,5,8,14,4,1,0.612831042844455,0.375561887073822,817973,1528958,8.59081533128685,1,1,0.130170664893922,0.176637692869948,1,1,0,0,0,0,0,0,0,0,0
"45",1,5,9,14,4,0,0.612831042844455,0.375561887073822,817973,1528958,8.59081533128685,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"46",1,5,10,14,4,0,0.612831042844455,0.375561887073822,817973,1528958,8.59081533128685,0,1,0.0375565922037434,0.0211814165639556,1,1,0,0,0,0,0,0,0,0,0
"47",1,5,11,14,4,0,0.612831042844455,0.375561887073822,817973,1528958,8.59081533128685,0,1,0.000182241223193921,0,1,0,0,0,0,0,0,0,0,0,0
"48",1,5,12,14,4,1,0.612831042844455,0.375561887073822,817973,1528958,8.59081533128685,0,1,0.52339908535537,0.347150779872336,1,1,0,0,0,0,0,0,0,0,0
"49",1,6,1,14,5,0,1.88349313735597,3.54754639846704,817973,1182625,5.59842195899838,0,2,0.122246037113024,0.119562717800853,1,1,0,0,0,0,0,0,0,0,0
"50",1,6,2,14,5,0,1.88349313735597,3.54754639846704,817973,1182625,5.59842195899838,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"51",1,6,3,14,5,0,1.88349313735597,3.54754639846704,817973,1182625,5.59842195899838,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"52",1,6,4,14,5,0,1.88349313735597,3.54754639846704,817973,1182625,5.59842195899838,0,2,0.0249991403715887,0.00947267870725796,1,1,0,0,0,0,0,0,0,0,0
"53",1,6,5,14,5,0,1.88349313735597,3.54754639846704,817973,1182625,5.59842195899838,0,2,0.0728643964835467,0.226898736976172,1,1,0,0,0,0,0,0,0,0,0
"54",1,6,6,14,5,0,1.88349313735597,3.54754639846704,817973,1182625,5.59842195899838,0,2,0.0603539376712093,0.0136794413684527,1,1,0,0,0,0,0,0,0,0,0
"55",1,6,7,14,5,0,1.88349313735597,3.54754639846704,817973,1182625,5.59842195899838,0,2,0.0282279046844018,0.0747919283225133,1,1,0,0,0,0,0,0,0,0,0
"56",1,6,8,14,5,0,1.88349313735597,3.54754639846704,817973,1182625,5.59842195899838,0,2,0.130170664893922,0.165316375086236,1,1,0,0,0,0,0,0,0,0,0
"57",1,6,9,14,5,0,1.88349313735597,3.54754639846704,817973,1182625,5.59842195899838,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"58",1,6,10,14,5,0,1.88349313735597,3.54754639846704,817973,1182625,5.59842195899838,0,2,0.0375565922037434,0.0781363322778652,1,1,0,0,0,0,0,0,0,0,0
"59",1,6,11,14,5,0,1.88349313735597,3.54754639846704,817973,1182625,5.59842195899838,0,2,0.000182241223193921,0.106366418425289,1,1,0,0,0,0,0,0,0,0,0
"60",1,6,12,14,5,0,1.88349313735597,3.54754639846704,817973,1182625,5.59842195899838,0,2,0.52339908535537,0.205548725478056,1,1,0,0,0,0,0,0,0,0,0
"61",1,7,1,14,6,0,1.13622840705898,1.2910149930078,817973,1103572,2.484906649788,0,0,0.122246037113024,0.0689212280196153,1,1,0,0,0,0,0,0,0,0,0
"62",1,7,2,14,6,0,1.13622840705898,1.2910149930078,817973,1103572,2.484906649788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"63",1,7,3,14,6,0,1.13622840705898,1.2910149930078,817973,1103572,2.484906649788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64",1,7,4,14,6,0,1.13622840705898,1.2910149930078,817973,1103572,2.484906649788,0,0,0.0249991403715887,0.0199760822552573,1,1,0,0,0,0,0,0,0,0,0
"65",1,7,5,14,6,0,1.13622840705898,1.2910149930078,817973,1103572,2.484906649788,0,0,0.0728643964835467,0.13196059699054,1,1,0,0,0,0,0,0,0,0,0
"66",1,7,6,14,6,0,1.13622840705898,1.2910149930078,817973,1103572,2.484906649788,0,0,0.0603539376712093,0,1,0,0,0,0,0,0,0,0,0,0
"67",1,7,7,14,6,0,1.13622840705898,1.2910149930078,817973,1103572,2.484906649788,0,0,0.0282279046844018,0.0229419733727878,1,1,0,0,0,0,0,0,0,0,0
"68",1,7,8,14,6,0,1.13622840705898,1.2910149930078,817973,1103572,2.484906649788,0,0,0.130170664893922,0.344794486664836,1,1,0,0,0,0,0,0,0,0,0
"69",1,7,9,14,6,0,1.13622840705898,1.2910149930078,817973,1103572,2.484906649788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"70",1,7,10,14,6,0,1.13622840705898,1.2910149930078,817973,1103572,2.484906649788,0,0,0.0375565922037434,0.000267769817803062,1,1,0,0,0,0,0,0,0,0,0
"71",1,7,11,14,6,0,1.13622840705898,1.2910149930078,817973,1103572,2.484906649788,0,0,0.000182241223193921,0,1,0,0,0,0,0,0,0,0,0,0
"72",1,7,12,14,6,0,1.13622840705898,1.2910149930078,817973,1103572,2.484906649788,0,0,0.52339908535537,0.410822439110732,1,1,0,0,0,0,0,0,0,0,0
"73",1,8,1,14,7,0,1.12042529182104,1.25535283455226,817973,1489156,4.06044301054642,0,2,0.122246037113024,0.0944050164655129,1,1,0,0,0,0,0,0,0,0,0
"74",1,8,2,14,7,0,1.12042529182104,1.25535283455226,817973,1489156,4.06044301054642,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"75",1,8,3,14,7,0,1.12042529182104,1.25535283455226,817973,1489156,4.06044301054642,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"76",1,8,4,14,7,0,1.12042529182104,1.25535283455226,817973,1489156,4.06044301054642,0,2,0.0249991403715887,2.76731309604745e-05,1,1,0,0,0,0,0,0,0,0,0
"77",1,8,5,14,7,0,1.12042529182104,1.25535283455226,817973,1489156,4.06044301054642,0,2,0.0728643964835467,0.0394312199288427,1,1,0,0,0,0,0,0,0,0,0
"78",1,8,6,14,7,0,1.12042529182104,1.25535283455226,817973,1489156,4.06044301054642,0,2,0.0603539376712093,7.03047110887732e-05,1,1,0,0,0,0,0,0,0,0,0
"79",1,8,7,14,7,0,1.12042529182104,1.25535283455226,817973,1489156,4.06044301054642,0,2,0.0282279046844018,0.0585825223984078,1,1,0,0,0,0,0,0,0,0,0
"80",1,8,8,14,7,0,1.12042529182104,1.25535283455226,817973,1489156,4.06044301054642,0,2,0.130170664893922,0.232016017507369,1,1,0,0,0,0,0,0,0,0,0
"81",1,8,9,14,7,0,1.12042529182104,1.25535283455226,817973,1489156,4.06044301054642,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"82",1,8,10,14,7,0,1.12042529182104,1.25535283455226,817973,1489156,4.06044301054642,0,2,0.0375565922037434,0.000191468149348148,1,1,0,0,0,0,0,0,0,0,0
"83",1,8,11,14,7,0,1.12042529182104,1.25535283455226,817973,1489156,4.06044301054642,0,2,0.000182241223193921,0.021462382865994,1,1,0,0,0,0,0,0,0,0,0
"84",1,8,12,14,7,1,1.12042529182104,1.25535283455226,817973,1489156,4.06044301054642,1,2,0.52339908535537,0.553813394842476,1,1,0,0,0,0,0,0,0,0,0
"85",1,9,1,14,8,0,0.781021691877248,0.609994883182799,817973,566842,7.56371966841437,0,1,0.122246037113024,0,1,0,0,0,0,0,0,0,0,0,0
"86",1,9,2,14,8,0,0.781021691877248,0.609994883182799,817973,566842,7.56371966841437,0,1,0,0.0266625340083342,0,1,0,0,0,0,0,0,0,0,0
"87",1,9,3,14,8,0,0.781021691877248,0.609994883182799,817973,566842,7.56371966841437,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"88",1,9,4,14,8,0,0.781021691877248,0.609994883182799,817973,566842,7.56371966841437,0,1,0.0249991403715887,0,1,0,0,0,0,0,0,0,0,0,0
"89",1,9,5,14,8,0,0.781021691877248,0.609994883182799,817973,566842,7.56371966841437,0,1,0.0728643964835467,0.0765115771831342,1,1,0,0,0,0,0,0,0,0,0
"90",1,9,6,14,8,0,0.781021691877248,0.609994883182799,817973,566842,7.56371966841437,0,1,0.0603539376712093,0.0403990311212132,1,1,0,0,0,0,0,0,0,0,0
"91",1,9,7,14,8,0,0.781021691877248,0.609994883182799,817973,566842,7.56371966841437,0,1,0.0282279046844018,0.0592232898256248,1,1,0,0,0,0,0,0,0,0,0
"92",1,9,8,14,8,1,0.781021691877248,0.609994883182799,817973,566842,7.56371966841437,0,1,0.130170664893922,0.388667332483842,1,1,0,0,0,0,0,0,0,0,0
"93",1,9,9,14,8,0,0.781021691877248,0.609994883182799,817973,566842,7.56371966841437,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"94",1,9,10,14,8,0,0.781021691877248,0.609994883182799,817973,566842,7.56371966841437,0,1,0.0375565922037434,0.0744429520956022,1,1,0,0,0,0,0,0,0,0,0
"95",1,9,11,14,8,0,0.781021691877248,0.609994883182799,817973,566842,7.56371966841437,0,1,0.000182241223193921,0,1,0,0,0,0,0,0,0,0,0,0
"96",1,9,12,14,8,0,0.781021691877248,0.609994883182799,817973,566842,7.56371966841437,0,1,0.52339908535537,0.334093283282249,1,1,0,0,0,0,0,0,0,0,0
"97",1,10,1,14,9,0,1.96881762763535,3.87624285088768,817973,4473477,7.31721240835984,0,2,0.122246037113024,0.110901296107366,1,1,0,0,0,0,0,0,0,0,0
"98",1,10,2,14,9,0,1.96881762763535,3.87624285088768,817973,4473477,7.31721240835984,0,2,0,0.00562715695506395,0,1,0,0,0,0,0,0,0,0,0
"99",1,10,3,14,9,0,1.96881762763535,3.87624285088768,817973,4473477,7.31721240835984,0,2,0,0.0847340940171902,0,1,0,0,0,0,0,0,0,0,0
"100",1,10,4,14,9,0,1.96881762763535,3.87624285088768,817973,4473477,7.31721240835984,0,2,0.0249991403715887,0.0408259327831299,1,1,0,0,0,0,0,0,0,0,0
"101",1,10,5,14,9,0,1.96881762763535,3.87624285088768,817973,4473477,7.31721240835984,0,2,0.0728643964835467,0.126865787839103,1,1,0,0,0,0,0,0,0,0,0
"102",1,10,6,14,9,0,1.96881762763535,3.87624285088768,817973,4473477,7.31721240835984,0,2,0.0603539376712093,0.0168419459025429,1,1,0,0,0,0,0,0,0,0,0
"103",1,10,7,14,9,0,1.96881762763535,3.87624285088768,817973,4473477,7.31721240835984,0,2,0.0282279046844018,0.0555304166146654,1,1,0,0,0,0,0,0,0,0,0
"104",1,10,8,14,9,0,1.96881762763535,3.87624285088768,817973,4473477,7.31721240835984,0,2,0.130170664893922,0.179122339820298,1,1,0,0,0,0,0,0,0,0,0
"105",1,10,9,14,9,0,1.96881762763535,3.87624285088768,817973,4473477,7.31721240835984,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"106",1,10,10,14,9,0,1.96881762763535,3.87624285088768,817973,4473477,7.31721240835984,0,2,0.0375565922037434,0.0957579654178136,1,1,0,0,0,0,0,0,0,0,0
"107",1,10,11,14,9,0,1.96881762763535,3.87624285088768,817973,4473477,7.31721240835984,0,2,0.000182241223193921,0.141528590800936,1,1,0,0,0,0,0,0,0,0,0
"108",1,10,12,14,9,0,1.96881762763535,3.87624285088768,817973,4473477,7.31721240835984,0,2,0.52339908535537,0.142231176955174,1,1,0,0,0,0,0,0,0,0,0
"109",1,11,1,14,10,0,1.58468802522484,2.51123613729101,817973,1130913,0,0,0,0.122246037113024,0.000209079227292012,1,1,0,0,0,0,0,0,0,0,0
"110",1,11,2,14,10,0,1.58468802522484,2.51123613729101,817973,1130913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"111",1,11,3,14,10,0,1.58468802522484,2.51123613729101,817973,1130913,0,0,0,0,0.136173148122713,0,1,0,0,0,0,0,0,0,0,0
"112",1,11,4,14,10,0,1.58468802522484,2.51123613729101,817973,1130913,0,0,0,0.0249991403715887,0.010656936088906,1,1,0,0,0,0,0,0,0,0,0
"113",1,11,5,14,10,0,1.58468802522484,2.51123613729101,817973,1130913,0,0,0,0.0728643964835467,0.0397326838142156,1,1,0,0,0,0,0,0,0,0,0
"114",1,11,6,14,10,0,1.58468802522484,2.51123613729101,817973,1130913,0,0,0,0.0603539376712093,0,1,0,0,0,0,0,0,0,0,0,0
"115",1,11,7,14,10,0,1.58468802522484,2.51123613729101,817973,1130913,0,0,0,0.0282279046844018,0.0728923440375793,1,1,0,0,0,0,0,0,0,0,0
"116",1,11,8,14,10,0,1.58468802522484,2.51123613729101,817973,1130913,0,0,0,0.130170664893922,0.356104655599203,1,1,0,0,0,0,0,0,0,0,0
"117",1,11,9,14,10,0,1.58468802522484,2.51123613729101,817973,1130913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"118",1,11,10,14,10,0,1.58468802522484,2.51123613729101,817973,1130913,0,0,0,0.0375565922037434,0.0352382434903106,1,1,0,0,0,0,0,0,0,0,0
"119",1,11,11,14,10,0,1.58468802522484,2.51123613729101,817973,1130913,0,0,0,0.000182241223193921,0.123622289982205,1,1,0,0,0,0,0,0,0,0,0
"120",1,11,12,14,10,0,1.58468802522484,2.51123613729101,817973,1130913,0,0,0,0.52339908535537,0.225370619637576,1,1,0,0,0,0,0,0,0,0,0
"121",1,12,1,14,11,1,0.676410871239519,0.457531666731005,817973,12713660,12.035367357876,1,3,0.122246037113024,0.163045237143476,1,1,0,0,0,0,0,0,0,0,0
"122",1,12,2,14,11,0,0.676410871239519,0.457531666731005,817973,12713660,12.035367357876,0,3,0,0.054415651491563,0,1,0,0,0,0,0,0,0,0,0
"123",1,12,3,14,11,0,0.676410871239519,0.457531666731005,817973,12713660,12.035367357876,0,3,0,0.00864392014358136,0,1,0,0,0,0,0,0,0,0,0
"124",1,12,4,14,11,0,0.676410871239519,0.457531666731005,817973,12713660,12.035367357876,0,3,0.0249991403715887,0.0508815342930546,1,1,0,0,0,0,0,0,0,0,0
"125",1,12,5,14,11,1,0.676410871239519,0.457531666731005,817973,12713660,12.035367357876,1,3,0.0728643964835467,0.0833987867897068,1,1,0,0,0,0,0,0,0,0,0
"126",1,12,6,14,11,0,0.676410871239519,0.457531666731005,817973,12713660,12.035367357876,0,3,0.0603539376712093,0.0476427273266887,1,1,0,0,0,0,0,0,0,0,0
"127",1,12,7,14,11,0,0.676410871239519,0.457531666731005,817973,12713660,12.035367357876,0,3,0.0282279046844018,0.0347741960431384,1,1,0,0,0,0,0,0,0,0,0
"128",1,12,8,14,11,1,0.676410871239519,0.457531666731005,817973,12713660,12.035367357876,1,3,0.130170664893922,0.103786891920149,1,1,18,0,0,93.5,44,21.5,2652,18,15
"129",1,12,9,14,11,0,0.676410871239519,0.457531666731005,817973,12713660,12.035367357876,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"130",1,12,10,14,11,1,0.676410871239519,0.457531666731005,817973,12713660,12.035367357876,1,3,0.0375565922037434,0.164609470074532,1,1,9,0,0,50,23,14,2307,9,9
"131",1,12,11,14,11,1,0.676410871239519,0.457531666731005,817973,12713660,12.035367357876,0,3,0.000182241223193921,0.0144955699770722,1,1,0,0,0,0,0,0,0,0,0
"132",1,12,12,14,11,1,0.676410871239519,0.457531666731005,817973,12713660,12.035367357876,1,3,0.52339908535537,0.274306014797038,1,1,12,0,0,137,64.5,29.25,2897,12,12
"133",1,13,1,14,12,0,1.64675675803359,2.71180782012929,817973,7927060,10.450452222918,0,6,0.122246037113024,0.0852083061160448,1,1,0,0,0,0,0,0,0,0,0
"134",1,13,2,14,12,0,1.64675675803359,2.71180782012929,817973,7927060,10.450452222918,0,6,0,0.00561779302476415,0,1,0,0,0,0,0,0,0,0,0
"135",1,13,3,14,12,0,1.64675675803359,2.71180782012929,817973,7927060,10.450452222918,0,6,0,0.0175093428542121,0,1,0,0,0,0,0,0,0,0,0
"136",1,13,4,14,12,0,1.64675675803359,2.71180782012929,817973,7927060,10.450452222918,0,6,0.0249991403715887,0.023977545031682,1,1,0,0,0,0,0,0,0,0,0
"137",1,13,5,14,12,0,1.64675675803359,2.71180782012929,817973,7927060,10.450452222918,0,6,0.0728643964835467,0.072752228128404,1,1,0,0,0,0,0,0,0,0,0
"138",1,13,6,14,12,0,1.64675675803359,2.71180782012929,817973,7927060,10.450452222918,0,6,0.0603539376712093,0.0183381951910361,1,1,0,0,0,0,0,0,0,0,0
"139",1,13,7,14,12,0,1.64675675803359,2.71180782012929,817973,7927060,10.450452222918,0,6,0.0282279046844018,0.0498419624977955,1,1,0,0,0,0,0,0,0,0,0
"140",1,13,8,14,12,0,1.64675675803359,2.71180782012929,817973,7927060,10.450452222918,0,6,0.130170664893922,0.233583001770697,1,1,0,0,0,0,0,0,0,0,0
"141",1,13,9,14,12,0,1.64675675803359,2.71180782012929,817973,7927060,10.450452222918,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"142",1,13,10,14,12,1,1.64675675803359,2.71180782012929,817973,7927060,10.450452222918,0,6,0.0375565922037434,0.174910557298668,1,1,0,0,0,0,0,0,0,0,0
"143",1,13,11,14,12,0,1.64675675803359,2.71180782012929,817973,7927060,10.450452222918,0,6,0.000182241223193921,0.107403724583755,1,1,0,0,0,0,0,0,0,0,0
"144",1,13,12,14,12,1,1.64675675803359,2.71180782012929,817973,7927060,10.450452222918,1,6,0.52339908535537,0.210852713851209,1,1,0,0,0,0,0,0,0,0,0
"145",1,14,1,14,13,0,1.40752953345732,1.98113938755457,817973,2106336,5.78996017089725,0,1,0.122246037113024,0.000194235219606723,1,1,0,0,0,0,0,0,0,0,0
"146",1,14,2,14,13,0,1.40752953345732,1.98113938755457,817973,2106336,5.78996017089725,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"147",1,14,3,14,13,0,1.40752953345732,1.98113938755457,817973,2106336,5.78996017089725,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"148",1,14,4,14,13,0,1.40752953345732,1.98113938755457,817973,2106336,5.78996017089725,0,1,0.0249991403715887,0.341587952277087,1,1,0,0,0,0,0,0,0,0,0
"149",1,14,5,14,13,0,1.40752953345732,1.98113938755457,817973,2106336,5.78996017089725,0,1,0.0728643964835467,0.0174108823115956,1,1,0,0,0,0,0,0,0,0,0
"150",1,14,6,14,13,0,1.40752953345732,1.98113938755457,817973,2106336,5.78996017089725,0,1,0.0603539376712093,0.0239891832900272,1,1,0,0,0,0,0,0,0,0,0
"151",1,14,7,14,13,0,1.40752953345732,1.98113938755457,817973,2106336,5.78996017089725,0,1,0.0282279046844018,0.0146485098304183,1,1,0,0,0,0,0,0,0,0,0
"152",1,14,8,14,13,1,1.40752953345732,1.98113938755457,817973,2106336,5.78996017089725,1,1,0.130170664893922,0.448272969259442,1,1,0,0,0,0,0,0,0,0,0
"153",1,14,9,14,13,0,1.40752953345732,1.98113938755457,817973,2106336,5.78996017089725,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"154",1,14,10,14,13,1,1.40752953345732,1.98113938755457,817973,2106336,5.78996017089725,0,1,0.0375565922037434,0.0329013300199979,1,1,0,0,0,0,0,0,0,0,1
"155",1,14,11,14,13,0,1.40752953345732,1.98113938755457,817973,2106336,5.78996017089725,0,1,0.000182241223193921,0.00271778151636488,1,1,0,0,0,0,0,0,0,0,0
"156",1,14,12,14,13,1,1.40752953345732,1.98113938755457,817973,2106336,5.78996017089725,1,1,0.52339908535537,0.11827715627546,1,1,3,0,0,137,69,27,3797,3,3
"157",1,15,1,14,14,0,1.44726534922683,2.09457699107265,817973,1583869,5.16478597392351,0,0,0.122246037113024,0.0186242225711333,1,1,0,0,0,0,0,0,0,0,0
"158",1,15,2,14,14,0,1.44726534922683,2.09457699107265,817973,1583869,5.16478597392351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"159",1,15,3,14,14,0,1.44726534922683,2.09457699107265,817973,1583869,5.16478597392351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"160",1,15,4,14,14,0,1.44726534922683,2.09457699107265,817973,1583869,5.16478597392351,0,0,0.0249991403715887,0,1,0,0,0,0,0,0,0,0,0,0
