"","csa_code_origin","csa_code_dest","CarrID","yearq","Segid","seg_entry_tplus1","Dist","Dist_sq","pop_origin","pop_dest","ln2002pssgrdens","seg_entry_t","nonstop_comps","orig_share","dest_share","any_origin","any_dest","scheduled_flights","fstseats","busseats","ecoseats","scheduled_aircraft_max_take_off_weight","scheduled_aircraft_hold_volume","scheduled_aircraft_range_stat_miles","capacity_t","capacity_tplus1"
"4895",8,24,11,15,408,0,1.76028218873234,3.09859338396832,1489156,447211,0,0,0,0.0184335950627845,0.000315556225854728,1,1,0,0,0,0,0,0,0,0,0
"4896",8,24,12,15,408,0,1.76028218873234,3.09859338396832,1489156,447211,0,0,0,0.553787693623782,0.308514217432161,1,1,0,0,0,0,0,0,0,0,0
"4897",8,25,1,15,409,0,4.34443832436546,18.8741443542154,1489156,903467,0,0,0,0.0894144694632,0.0950690273791711,1,1,0,0,0,0,0,0,0,0,0
"4898",8,25,2,15,409,0,4.34443832436546,18.8741443542154,1489156,903467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4899",8,25,3,15,409,0,4.34443832436546,18.8741443542154,1489156,903467,0,0,0,0.00448351715499068,0,1,0,0,0,0,0,0,0,0,0,0
"4900",8,25,4,15,409,0,4.34443832436546,18.8741443542154,1489156,903467,0,0,0,0,0.0550269808203332,0,1,0,0,0,0,0,0,0,0,0
"4901",8,25,5,15,409,0,4.34443832436546,18.8741443542154,1489156,903467,0,0,0,0.0492453637224649,0.0988930527488682,1,1,0,0,0,0,0,0,0,0,0
"4902",8,25,6,15,409,0,4.34443832436546,18.8741443542154,1489156,903467,0,0,0,0,0.016647091720613,0,1,0,0,0,0,0,0,0,0,0
"4903",8,25,7,15,409,0,4.34443832436546,18.8741443542154,1489156,903467,0,0,0,0.0628975588891265,0.0739982577471068,1,1,0,0,0,0,0,0,0,0,0
"4904",8,25,8,15,409,0,4.34443832436546,18.8741443542154,1489156,903467,0,0,0,0.221737802083652,0.506820516055591,1,1,0,0,0,0,0,0,0,0,0
"4905",8,25,9,15,409,0,4.34443832436546,18.8741443542154,1489156,903467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4906",8,25,10,15,409,0,4.34443832436546,18.8741443542154,1489156,903467,0,0,0,0,0.153545073528317,0,1,0,0,0,0,0,0,0,0,0
"4907",8,25,11,15,409,0,4.34443832436546,18.8741443542154,1489156,903467,0,0,0,0.0184335950627845,0,1,0,0,0,0,0,0,0,0,0,0
"4908",8,25,12,15,409,0,4.34443832436546,18.8741443542154,1489156,903467,0,0,0,0.553787693623782,0,1,0,0,0,0,0,0,0,0,0,0
"4909",8,26,1,15,410,0,0.657648656258614,0.432501755078761,1489156,5484883,12.2879014494914,0,2,0.0894144694632,0.027511680853778,1,1,0,0,0,0,0,0,0,0,0
"4910",8,26,2,15,410,0,0.657648656258614,0.432501755078761,1489156,5484883,12.2879014494914,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"4911",8,26,3,15,410,0,0.657648656258614,0.432501755078761,1489156,5484883,12.2879014494914,0,2,0.00448351715499068,0.00119067953272261,1,1,0,0,0,0,0,0,0,0,0
"4912",8,26,4,15,410,1,0.657648656258614,0.432501755078761,1489156,5484883,12.2879014494914,1,2,0,0.55570724029154,0,1,27,0,0,50,21,9,1529,27,27
"4913",8,26,5,15,410,1,0.657648656258614,0.432501755078761,1489156,5484883,12.2879014494914,1,2,0.0492453637224649,0.0139467556307012,1,1,4,0,0,50,21,9,1529,4,4
"4914",8,26,6,15,410,0,0.657648656258614,0.432501755078761,1489156,5484883,12.2879014494914,0,2,0,0.00781779381590412,0,1,0,0,0,0,0,0,0,0,0
"4915",8,26,7,15,410,1,0.657648656258614,0.432501755078761,1489156,5484883,12.2879014494914,1,2,0.0628975588891265,0.0148157116942589,1,1,21,0,0,50,21,9,1529,21,19
"4916",8,26,8,15,410,1,0.657648656258614,0.432501755078761,1489156,5484883,12.2879014494914,1,2,0.221737802083652,0.175701878233721,1,1,34,0,0,83.2647058823529,37.5882352941176,16.7647058823529,2043.23529411765,34,34
"4917",8,26,9,15,410,0,0.657648656258614,0.432501755078761,1489156,5484883,12.2879014494914,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"4918",8,26,10,15,410,0,0.657648656258614,0.432501755078761,1489156,5484883,12.2879014494914,0,2,0,0.0115323161279024,0,1,0,0,0,0,0,0,0,0,0
"4919",8,26,11,15,410,0,0.657648656258614,0.432501755078761,1489156,5484883,12.2879014494914,0,2,0.0184335950627845,4.90801260083588e-05,1,1,0,0,0,0,0,0,0,0,0
"4920",8,26,12,15,410,1,0.657648656258614,0.432501755078761,1489156,5484883,12.2879014494914,1,2,0.553787693623782,0.191726863693463,1,1,15,0,0,137,64.2,29.4,2837,15,15
"4921",8,27,1,15,411,0,0.250566890846123,0.0627837667882927,1489156,1671898,6.60394382460047,0,1,0.0894144694632,0.0790513757094984,1,1,0,0,0,0,0,0,0,0,0
"4922",8,27,2,15,411,0,0.250566890846123,0.0627837667882927,1489156,1671898,6.60394382460047,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4923",8,27,3,15,411,0,0.250566890846123,0.0627837667882927,1489156,1671898,6.60394382460047,0,1,0.00448351715499068,0,1,0,0,0,0,0,0,0,0,0,0
"4924",8,27,4,15,411,0,0.250566890846123,0.0627837667882927,1489156,1671898,6.60394382460047,0,1,0,0.022035670685739,0,1,0,0,0,0,0,0,0,0,0
"4925",8,27,5,15,411,1,0.250566890846123,0.0627837667882927,1489156,1671898,6.60394382460047,0,1,0.0492453637224649,0.0467220809034888,1,1,0,0,0,0,0,0,0,0,0
"4926",8,27,6,15,411,0,0.250566890846123,0.0627837667882927,1489156,1671898,6.60394382460047,0,1,0,0.0222409206091351,0,1,0,0,0,0,0,0,0,0,0
"4927",8,27,7,15,411,1,0.250566890846123,0.0627837667882927,1489156,1671898,6.60394382460047,0,1,0.0628975588891265,0.192930064250035,1,1,0,0,0,0,0,0,0,0,0
"4928",8,27,8,15,411,0,0.250566890846123,0.0627837667882927,1489156,1671898,6.60394382460047,0,1,0.221737802083652,0.455329931956246,1,1,0,0,0,0,0,0,0,0,0
"4929",8,27,9,15,411,0,0.250566890846123,0.0627837667882927,1489156,1671898,6.60394382460047,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4930",8,27,10,15,411,0,0.250566890846123,0.0627837667882927,1489156,1671898,6.60394382460047,0,1,0,0.0128859987451545,0,1,0,0,0,0,0,0,0,0,0
"4931",8,27,11,15,411,0,0.250566890846123,0.0627837667882927,1489156,1671898,6.60394382460047,0,1,0.0184335950627845,0.0315082951124254,1,1,0,0,0,0,0,0,0,0,0
"4932",8,27,12,15,411,0,0.250566890846123,0.0627837667882927,1489156,1671898,6.60394382460047,1,1,0.553787693623782,0.137295662028278,1,1,0,0,0,0,0,0,0,0,0
"4933",8,28,1,15,412,0,0.483285827683216,0.233565191239451,1489156,1279132,11.0911175375219,0,2,0.0894144694632,0.0502277483688292,1,1,0,0,0,0,0,0,0,0,0
"4934",8,28,2,15,412,0,0.483285827683216,0.233565191239451,1489156,1279132,11.0911175375219,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"4935",8,28,3,15,412,0,0.483285827683216,0.233565191239451,1489156,1279132,11.0911175375219,0,2,0.00448351715499068,0.0383269466002761,1,1,0,0,0,0,0,0,0,0,0
"4936",8,28,4,15,412,0,0.483285827683216,0.233565191239451,1489156,1279132,11.0911175375219,0,2,0,0.0442662154481234,0,1,0,0,0,0,0,0,0,0,0
"4937",8,28,5,15,412,1,0.483285827683216,0.233565191239451,1489156,1279132,11.0911175375219,0,2,0.0492453637224649,0.168418543615319,1,1,0,0,0,0,0,0,0,0,0
"4938",8,28,6,15,412,0,0.483285827683216,0.233565191239451,1489156,1279132,11.0911175375219,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"4939",8,28,7,15,412,0,0.483285827683216,0.233565191239451,1489156,1279132,11.0911175375219,0,2,0.0628975588891265,0.034040457749338,1,1,0,0,0,0,0,0,0,0,0
"4940",8,28,8,15,412,1,0.483285827683216,0.233565191239451,1489156,1279132,11.0911175375219,1,2,0.221737802083652,0.256970619281735,1,1,11,0,0,137,64.6363636363636,29.1818181818182,2924.27272727273,11,12
"4941",8,28,9,15,412,0,0.483285827683216,0.233565191239451,1489156,1279132,11.0911175375219,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"4942",8,28,10,15,412,0,0.483285827683216,0.233565191239451,1489156,1279132,11.0911175375219,0,2,0,0.000178112582868189,0,1,0,0,0,0,0,0,0,0,0
"4943",8,28,11,15,412,0,0.483285827683216,0.233565191239451,1489156,1279132,11.0911175375219,0,2,0.0184335950627845,0.156220450991537,1,1,0,0,0,0,0,0,0,0,0
"4944",8,28,12,15,412,1,0.483285827683216,0.233565191239451,1489156,1279132,11.0911175375219,1,2,0.553787693623782,0.251350905361975,1,1,12,0,0,137,64.5,29.25,2897,12,12
"4945",8,29,1,15,413,0,1.58562854182088,2.514217872637,1489156,1778129,11.4329510882954,0,2,0.0894144694632,0.0528028755167521,1,1,0,0,0,0,0,0,0,0,0
"4946",8,29,2,15,413,0,1.58562854182088,2.514217872637,1489156,1778129,11.4329510882954,0,2,0,0.0247923767443505,0,1,0,0,0,0,0,0,0,0,0
"4947",8,29,3,15,413,0,1.58562854182088,2.514217872637,1489156,1778129,11.4329510882954,0,2,0.00448351715499068,0.0180886284566082,1,1,0,0,0,0,0,0,0,0,0
"4948",8,29,4,15,413,0,1.58562854182088,2.514217872637,1489156,1778129,11.4329510882954,0,2,0,0.0478601967539745,0,1,0,0,0,0,0,0,0,0,0
"4949",8,29,5,15,413,0,1.58562854182088,2.514217872637,1489156,1778129,11.4329510882954,0,2,0.0492453637224649,0.05695361107652,1,1,0,0,0,0,0,0,0,0,0
"4950",8,29,6,15,413,0,1.58562854182088,2.514217872637,1489156,1778129,11.4329510882954,0,2,0,0.179668486925346,0,1,0,0,0,0,0,0,0,0,0
"4951",8,29,7,15,413,0,1.58562854182088,2.514217872637,1489156,1778129,11.4329510882954,0,2,0.0628975588891265,0.0342720579531007,1,1,0,0,0,0,0,0,0,0,0
"4952",8,29,8,15,413,1,1.58562854182088,2.514217872637,1489156,1778129,11.4329510882954,1,2,0.221737802083652,0.0736920349846339,1,1,10,0,0,137,69,27,3797,10,15
"4953",8,29,9,15,413,0,1.58562854182088,2.514217872637,1489156,1778129,11.4329510882954,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"4954",8,29,10,15,413,0,1.58562854182088,2.514217872637,1489156,1778129,11.4329510882954,0,2,0,0.0817242723193078,0,1,0,0,0,0,0,0,0,0,0
"4955",8,29,11,15,413,1,1.58562854182088,2.514217872637,1489156,1778129,11.4329510882954,0,2,0.0184335950627845,0.0374502080844698,1,1,0,0,0,0,0,0,0,0,3
"4956",8,29,12,15,413,1,1.58562854182088,2.514217872637,1489156,1778129,11.4329510882954,1,2,0.553787693623782,0.392695251184936,1,1,12,0,0,137,69,27,3797,12,12
"4957",8,30,1,15,414,0,0.491919280745061,0.241984578768739,1489156,1984954,11.4651522834985,0,2,0.0894144694632,0.0990760846978638,1,1,0,0,0,0,0,0,0,0,0
"4958",8,30,2,15,414,0,0.491919280745061,0.241984578768739,1489156,1984954,11.4651522834985,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"4959",8,30,3,15,414,0,0.491919280745061,0.241984578768739,1489156,1984954,11.4651522834985,0,2,0.00448351715499068,0,1,0,0,0,0,0,0,0,0,0,0
"4960",8,30,4,15,414,0,0.491919280745061,0.241984578768739,1489156,1984954,11.4651522834985,0,2,0,0.00788717687640263,0,1,0,0,0,0,0,0,0,0,0
"4961",8,30,5,15,414,0,0.491919280745061,0.241984578768739,1489156,1984954,11.4651522834985,0,2,0.0492453637224649,0.0531907156512343,1,1,0,0,0,0,0,0,0,0,0
"4962",8,30,6,15,414,0,0.491919280745061,0.241984578768739,1489156,1984954,11.4651522834985,0,2,0,0.0117307632366387,0,1,0,0,0,0,0,0,0,0,0
"4963",8,30,7,15,414,0,0.491919280745061,0.241984578768739,1489156,1984954,11.4651522834985,0,2,0.0628975588891265,0.0649994025849888,1,1,0,0,0,0,0,0,0,0,0
"4964",8,30,8,15,414,1,0.491919280745061,0.241984578768739,1489156,1984954,11.4651522834985,1,2,0.221737802083652,0.297823071648242,1,1,3,0,0,137,69,27,3797,3,3
"4965",8,30,9,15,414,0,0.491919280745061,0.241984578768739,1489156,1984954,11.4651522834985,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"4966",8,30,10,15,414,0,0.491919280745061,0.241984578768739,1489156,1984954,11.4651522834985,0,2,0,0.0680118028426565,0,1,0,0,0,0,0,0,0,0,0
"4967",8,30,11,15,414,0,0.491919280745061,0.241984578768739,1489156,1984954,11.4651522834985,0,2,0.0184335950627845,0.0059241490732275,1,1,0,0,0,0,0,0,0,0,0
"4968",8,30,12,15,414,1,0.491919280745061,0.241984578768739,1489156,1984954,11.4651522834985,1,2,0.553787693623782,0.391356833388746,1,1,12,0,0,137,66,28.5,3197,12,12
"4969",8,31,1,15,415,0,0.609265441933943,0.371204378734963,1489156,1999994,11.9834414629327,0,2,0.0894144694632,0.119882552058962,1,1,0,0,0,0,0,0,0,0,0
"4970",8,31,2,15,415,0,0.609265441933943,0.371204378734963,1489156,1999994,11.9834414629327,0,2,0,0.00688584347730816,0,1,0,0,0,0,0,0,0,0,0
"4971",8,31,3,15,415,0,0.609265441933943,0.371204378734963,1489156,1999994,11.9834414629327,0,2,0.00448351715499068,0.0780750338386109,1,1,0,0,0,0,0,0,0,0,0
"4972",8,31,4,15,415,0,0.609265441933943,0.371204378734963,1489156,1999994,11.9834414629327,0,2,0,0.0673548135281403,0,1,0,0,0,0,0,0,0,0,0
"4973",8,31,5,15,415,1,0.609265441933943,0.371204378734963,1489156,1999994,11.9834414629327,1,2,0.0492453637224649,0.14529032729298,1,1,8,0,0,46.75,20.75,9.625,1632.25,8,6
"4974",8,31,6,15,415,0,0.609265441933943,0.371204378734963,1489156,1999994,11.9834414629327,0,2,0,0.0101806856284623,0,1,0,0,0,0,0,0,0,0,0
"4975",8,31,7,15,415,0,0.609265441933943,0.371204378734963,1489156,1999994,11.9834414629327,0,2,0.0628975588891265,0.0562405702690426,1,1,0,0,0,0,0,0,0,0,0
"4976",8,31,8,15,415,1,0.609265441933943,0.371204378734963,1489156,1999994,11.9834414629327,1,2,0.221737802083652,0.147452745777877,1,1,0,0,0,0,0,0,0,0,0
"4977",8,31,9,15,415,0,0.609265441933943,0.371204378734963,1489156,1999994,11.9834414629327,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"4978",8,31,10,15,415,0,0.609265441933943,0.371204378734963,1489156,1999994,11.9834414629327,0,2,0,0.0660594737839214,0,1,0,0,0,0,0,0,0,0,0
"4979",8,31,11,15,415,0,0.609265441933943,0.371204378734963,1489156,1999994,11.9834414629327,0,2,0.0184335950627845,0.0804565758749535,1,1,0,0,0,0,0,0,0,0,0
"4980",8,31,12,15,415,1,0.609265441933943,0.371204378734963,1489156,1999994,11.9834414629327,1,2,0.553787693623782,0.222121378469742,1,1,15,0,0,137,66.6,28.2,3317,15,15
"4981",8,32,1,15,416,1,0.402960389344082,0.162377075380334,1489156,9398855,12.5278553748349,1,8,0.0894144694632,0.246298057667847,1,1,21,2.28571428571429,0,69.5238095238095,33.3333333333333,19.3809523809524,2106.7619047619,21,21
"4982",8,32,2,15,416,1,0.402960389344082,0.162377075380334,1489156,9398855,12.5278553748349,1,8,0,0.00597045339871544,0,1,15,3.2,0,72,34.8,19.8,2136.8,15,15
"4983",8,32,3,15,416,0,0.402960389344082,0.162377075380334,1489156,9398855,12.5278553748349,0,8,0.00448351715499068,0,1,0,0,0,0,0,0,0,0,0,0
"4984",8,32,4,15,416,0,0.402960389344082,0.162377075380334,1489156,9398855,12.5278553748349,0,8,0,0.0174115642442659,0,1,0,0,0,0,0,0,0,0,0
"4985",8,32,5,15,416,0,0.402960389344082,0.162377075380334,1489156,9398855,12.5278553748349,0,8,0.0492453637224649,0.0144033584206838,1,1,0,0,0,0,0,0,0,0,0
"4986",8,32,6,15,416,0,0.402960389344082,0.162377075380334,1489156,9398855,12.5278553748349,0,8,0,0.012389433288188,0,1,0,0,0,0,0,0,0,0,0
"4987",8,32,7,15,416,0,0.402960389344082,0.162377075380334,1489156,9398855,12.5278553748349,0,8,0.0628975588891265,0.0260800052895343,1,1,0,0,0,0,0,0,0,0,0
"4988",8,32,8,15,416,1,0.402960389344082,0.162377075380334,1489156,9398855,12.5278553748349,1,8,0.221737802083652,0.174681124004351,1,1,55,1.01818181818182,0,88.6181818181818,41.4,20.3636363636364,2494.92727272727,55,53
"4989",8,32,9,15,416,0,0.402960389344082,0.162377075380334,1489156,9398855,12.5278553748349,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"4990",8,32,10,15,416,1,0.402960389344082,0.162377075380334,1489156,9398855,12.5278553748349,1,8,0,0.294501648372791,0,1,18,1,0,51.6666666666667,24.8333333333333,15.5,2303,18,18
"4991",8,32,11,15,416,1,0.402960389344082,0.162377075380334,1489156,9398855,12.5278553748349,1,8,0.0184335950627845,0.0128910719056902,1,1,18,1,0,51.6666666666667,24.8333333333333,15.5,2303,18,18
"4992",8,32,12,15,416,1,0.402960389344082,0.162377075380334,1489156,9398855,12.5278553748349,1,8,0.553787693623782,0.195373283407934,1,1,24,0,0,133.25,62.5,27.125,3081.25,24,24
"4993",8,33,1,15,417,1,0.20076620745844,0.0403070700572454,1489156,1280666,11.1319724653577,0,3,0.0894144694632,0.0210018571865838,1,1,0,0,0,0,0,0,0,0,0
"4994",8,33,2,15,417,0,0.20076620745844,0.0403070700572454,1489156,1280666,11.1319724653577,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"4995",8,33,3,15,417,0,0.20076620745844,0.0403070700572454,1489156,1280666,11.1319724653577,0,3,0.00448351715499068,0,1,0,0,0,0,0,0,0,0,0,0
"4996",8,33,4,15,417,1,0.20076620745844,0.0403070700572454,1489156,1280666,11.1319724653577,1,3,0,0,0,0,9,8.88888888888889,0,109.111111111111,61.3333333333333,28.3333333333333,2785,9,9
"4997",8,33,5,15,417,1,0.20076620745844,0.0403070700572454,1489156,1280666,11.1319724653577,1,3,0.0492453637224649,0.0269789075963557,1,1,9,8.88888888888889,0,109.111111111111,61.3333333333333,28.3333333333333,2785,9,9
"4998",8,33,6,15,417,0,0.20076620745844,0.0403070700572454,1489156,1280666,11.1319724653577,0,3,0,0.00707344990861697,0,1,0,0,0,0,0,0,0,0,0
"4999",8,33,7,15,417,1,0.20076620745844,0.0403070700572454,1489156,1280666,11.1319724653577,1,3,0.0628975588891265,0.570470241217732,1,1,9,8.88888888888889,0,109.111111111111,61.3333333333333,28.3333333333333,2785,9,9
"5000",8,33,8,15,417,1,0.20076620745844,0.0403070700572454,1489156,1280666,11.1319724653577,1,3,0.221737802083652,0.374192094310041,1,1,3,10.6666666666667,0,109.333333333333,54,29,2067,3,3
"5001",8,33,9,15,417,0,0.20076620745844,0.0403070700572454,1489156,1280666,11.1319724653577,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"5002",8,33,10,15,417,0,0.20076620745844,0.0403070700572454,1489156,1280666,11.1319724653577,0,3,0,0.000148614294726751,0,1,0,0,0,0,0,0,0,0,0
"5003",8,33,11,15,417,0,0.20076620745844,0.0403070700572454,1489156,1280666,11.1319724653577,0,3,0.0184335950627845,0,1,0,0,0,0,0,0,0,0,0,0
"5004",8,33,12,15,417,0,0.20076620745844,0.0403070700572454,1489156,1280666,11.1319724653577,0,3,0.553787693623782,0.000134835485944139,1,1,0,0,0,0,0,0,0,0,0
"5005",8,34,1,15,418,0,0.476618270970404,0.227164976222817,1489156,1540301,8.18311807939475,0,2,0.0894144694632,0.00210029332675864,1,1,0,0,0,0,0,0,0,0,0
"5006",8,34,2,15,418,0,0.476618270970404,0.227164976222817,1489156,1540301,8.18311807939475,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"5007",8,34,3,15,418,0,0.476618270970404,0.227164976222817,1489156,1540301,8.18311807939475,0,2,0.00448351715499068,0,1,0,0,0,0,0,0,0,0,0,0
"5008",8,34,4,15,418,0,0.476618270970404,0.227164976222817,1489156,1540301,8.18311807939475,0,2,0,0.000618682126423142,0,1,0,0,0,0,0,0,0,0,0
"5009",8,34,5,15,418,0,0.476618270970404,0.227164976222817,1489156,1540301,8.18311807939475,0,2,0.0492453637224649,0.0066684025097526,1,1,0,0,0,0,0,0,0,0,0
"5010",8,34,6,15,418,0,0.476618270970404,0.227164976222817,1489156,1540301,8.18311807939475,0,2,0,0.0221573457269457,0,1,0,0,0,0,0,0,0,0,0
"5011",8,34,7,15,418,0,0.476618270970404,0.227164976222817,1489156,1540301,8.18311807939475,0,2,0.0628975588891265,0.187923831819847,1,1,0,0,0,0,0,0,0,0,0
"5012",8,34,8,15,418,1,0.476618270970404,0.227164976222817,1489156,1540301,8.18311807939475,1,2,0.221737802083652,0.778629313781288,1,1,9,0,32,0,15,6,1036,9,9
"5013",8,34,9,15,418,0,0.476618270970404,0.227164976222817,1489156,1540301,8.18311807939475,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"5014",8,34,10,15,418,0,0.476618270970404,0.227164976222817,1489156,1540301,8.18311807939475,0,2,0,0.00151732655586458,0,1,0,0,0,0,0,0,0,0,0
"5015",8,34,11,15,418,0,0.476618270970404,0.227164976222817,1489156,1540301,8.18311807939475,0,2,0.0184335950627845,0.000156686721030814,1,1,0,0,0,0,0,0,0,0,0
"5016",8,34,12,15,418,0,0.476618270970404,0.227164976222817,1489156,1540301,8.18311807939475,0,2,0.553787693623782,0,1,0,0,0,0,0,0,0,0,0,0
"5017",8,35,1,15,419,0,0.69945255015867,0.489233869923467,1489156,3167666,11.408364629483,0,1,0.0894144694632,0.0345832606306701,1,1,0,0,0,0,0,0,0,0,0
"5018",8,35,2,15,419,0,0.69945255015867,0.489233869923467,1489156,3167666,11.408364629483,0,1,0,4.79548692680931e-05,0,1,0,0,0,0,0,0,0,0,0
"5019",8,35,3,15,419,0,0.69945255015867,0.489233869923467,1489156,3167666,11.408364629483,0,1,0.00448351715499068,0,1,0,0,0,0,0,0,0,0,0,0
"5020",8,35,4,15,419,1,0.69945255015867,0.489233869923467,1489156,3167666,11.408364629483,1,1,0,0.00913106932425234,0,1,9,8.88888888888889,0,109.444444444444,54,29,2067,9,9
"5021",8,35,5,15,419,1,0.69945255015867,0.489233869923467,1489156,3167666,11.408364629483,1,1,0.0492453637224649,0.0083461694459306,1,1,5,6.4,0,109.6,54,29,2067,5,3
"5022",8,35,6,15,419,0,0.69945255015867,0.489233869923467,1489156,3167666,11.408364629483,0,1,0,0.0228233400393114,0,1,0,0,0,0,0,0,0,0,0
"5023",8,35,7,15,419,1,0.69945255015867,0.489233869923467,1489156,3167666,11.408364629483,1,1,0.0628975588891265,0.699626876450924,1,1,9,3.55555555555556,0,109.777777777778,54,29,2067,9,9
"5024",8,35,8,15,419,1,0.69945255015867,0.489233869923467,1489156,3167666,11.408364629483,1,1,0.221737802083652,0.181957529318914,1,1,6,8,0,109.5,54,29,2067,6,6
"5025",8,35,9,15,419,0,0.69945255015867,0.489233869923467,1489156,3167666,11.408364629483,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5026",8,35,10,15,419,0,0.69945255015867,0.489233869923467,1489156,3167666,11.408364629483,0,1,0,0.0419963323191553,0,1,0,0,0,0,0,0,0,0,0
"5027",8,35,11,15,419,0,0.69945255015867,0.489233869923467,1489156,3167666,11.408364629483,0,1,0.0184335950627845,0.00148746760157477,1,1,0,0,0,0,0,0,0,0,0
"5028",8,35,12,15,419,0,0.69945255015867,0.489233869923467,1489156,3167666,11.408364629483,0,1,0.553787693623782,0,1,0,0,0,0,0,0,0,0,0,0
"5029",8,36,1,15,420,0,0.472096808212356,0.222875396324294,1489156,987535,11.4118889207925,0,2,0.0894144694632,0.164498655348653,1,1,0,0,0,0,0,0,0,0,0
"5030",8,36,2,15,420,0,0.472096808212356,0.222875396324294,1489156,987535,11.4118889207925,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"5031",8,36,3,15,420,0,0.472096808212356,0.222875396324294,1489156,987535,11.4118889207925,0,2,0.00448351715499068,0.0281586561133841,1,1,0,0,0,0,0,0,0,0,0
"5032",8,36,4,15,420,0,0.472096808212356,0.222875396324294,1489156,987535,11.4118889207925,0,2,0,0.135554875795001,0,1,0,0,0,0,0,0,0,0,0
"5033",8,36,5,15,420,0,0.472096808212356,0.222875396324294,1489156,987535,11.4118889207925,0,2,0.0492453637224649,0.0823117806752571,1,1,0,0,0,0,0,0,0,0,0
"5034",8,36,6,15,420,0,0.472096808212356,0.222875396324294,1489156,987535,11.4118889207925,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"5035",8,36,7,15,420,0,0.472096808212356,0.222875396324294,1489156,987535,11.4118889207925,0,2,0.0628975588891265,0.0469939713735837,1,1,0,0,0,0,0,0,0,0,0
"5036",8,36,8,15,420,1,0.472096808212356,0.222875396324294,1489156,987535,11.4118889207925,1,2,0.221737802083652,0.15479294918365,1,1,3,0,0,137,63,30,2597,3,3
"5037",8,36,9,15,420,0,0.472096808212356,0.222875396324294,1489156,987535,11.4118889207925,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"5038",8,36,10,15,420,0,0.472096808212356,0.222875396324294,1489156,987535,11.4118889207925,0,2,0,0.0642794325698773,0,1,0,0,0,0,0,0,0,0,0
"5039",8,36,11,15,420,0,0.472096808212356,0.222875396324294,1489156,987535,11.4118889207925,0,2,0.0184335950627845,0.0505563415286965,1,1,0,0,0,0,0,0,0,0,0
"5040",8,36,12,15,420,1,0.472096808212356,0.222875396324294,1489156,987535,11.4118889207925,1,2,0.553787693623782,0.272853337411897,1,1,6,0,0,137,63,30,2597,6,6
"5041",8,37,1,15,421,0,1.98024629437364,3.92137538638052,1489156,4162783,10.6690949198253,0,2,0.0894144694632,0.102074935866833,1,1,0,0,0,0,0,0,0,0,0
"5042",8,37,2,15,421,0,1.98024629437364,3.92137538638052,1489156,4162783,10.6690949198253,0,2,0,0.0568058809625054,0,1,0,0,0,0,0,0,0,0,0
"5043",8,37,3,15,421,0,1.98024629437364,3.92137538638052,1489156,4162783,10.6690949198253,0,2,0.00448351715499068,0.0274297998461239,1,1,0,0,0,0,0,0,0,0,0
"5044",8,37,4,15,421,0,1.98024629437364,3.92137538638052,1489156,4162783,10.6690949198253,0,2,0,0.0406158088606427,0,1,0,0,0,0,0,0,0,0,0
"5045",8,37,5,15,421,0,1.98024629437364,3.92137538638052,1489156,4162783,10.6690949198253,0,2,0.0492453637224649,0.0522956707510826,1,1,0,0,0,0,0,0,0,0,0
"5046",8,37,6,15,421,0,1.98024629437364,3.92137538638052,1489156,4162783,10.6690949198253,0,2,0,0.0395227728264843,0,1,0,0,0,0,0,0,0,0,0
"5047",8,37,7,15,421,0,1.98024629437364,3.92137538638052,1489156,4162783,10.6690949198253,0,2,0.0628975588891265,0.0326326700053083,1,1,0,0,0,0,0,0,0,0,0
"5048",8,37,8,15,421,1,1.98024629437364,3.92137538638052,1489156,4162783,10.6690949198253,1,2,0.221737802083652,0.100002547000705,1,1,2,0,0,137,69,27,3797,2,3
"5049",8,37,9,15,421,0,1.98024629437364,3.92137538638052,1489156,4162783,10.6690949198253,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"5050",8,37,10,15,421,0,1.98024629437364,3.92137538638052,1489156,4162783,10.6690949198253,0,2,0,0.252646318201768,0,1,0,0,0,0,0,0,0,0,0
